"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202405","공항철도 1호선","김포공항","17","0","2158","2242","3606","12155","8512","20715","13921","17744","16373","10738","19011","9784","19301","10478","17270","11653","21786","11026","22535","8970","21223","9043","17115","10005","23003","11935","27336","10566","20199","6018","17075","2887","20324","1653","17151","1582","6789","1042","255","802","5","51","0","0","0","0","20240603"
"202405","공항철도 1호선","디지털미디어시티","162","4","4665","881","9925","8146","23388","33871","24140","85714","14363","39799","11140","16881","12459","13696","13351","13713","14272","14839","14068","11767","16908","12516","21958","14713","50363","21371","78439","29247","32538","20001","20943","12068","19383","11203","17907","10411","6537","6892","774","3119","0","5","0","0","0","0","20240603"
"202405","공항철도 1호선","마곡나루(서울식물원)","23","2","2804","2265","5849","32652","15455","34740","17175","69942","9521","31309","6822","12007","9005","8035","9796","8477","9093","10047","9775","8042","16288","7610","31841","9459","65001","14150","52757","18752","22569","11928","14731","8170","13703","7534","7549","7911","3007","5021","568","3095","0","0","0","0","0","0","20240603"
"202405","공항철도 1호선","서울역","402","0","3326","1986","4725","17164","12775","24413","18230","35900","19037","31299","19637","25983","24594","25437","29178","25807","30159","24665","23163","20482","31873","23256","32456","23244","39694","25274","40190","25361","32064","22384","24711","15021","27109","14220","20188","11493","12650","5620","161","2806","0","0","0","0","0","0","20240603"
"202405","공항철도 1호선","영종","9","0","3866","181","12572","2218","16919","3526","13805","4000","10039","3537","8836","3696","8226","4757","7781","4562","6701","4334","5959","5773","6137","8176","7112","8744","7046","9737","4634","16244","3161","14562","2810","9376","2503","9794","2007","8886","804","7766","144","2794","0","0","0","0","0","0","20240603"
"202405","공항철도 1호선","운서","157","3","17129","952","23128","8214","32086","12394","29542","13937","15766","12653","16311","7592","18837","8223","18341","10346","14727","11024","12892","13241","14053","15310","16030","17486","18802","22266","14206","33783","8377","27358","7984","23067","7291","23331","6407","24139","2741","18316","297","5936","0","0","0","0","0","0","20240603"
"202405","공항철도 1호선","인천공항1터미널","0","0","10094","10518","14313","19852","18399","36252","19500","35915","17107","28728","17921","28896","18176","33147","25339","38719","26893","28038","32695","26547","37907","21347","34979","23163","32625","26199","36922","20237","27048","20219","23472","13345","27758","11627","28168","8034","12328","6649","152","4312","0","0","0","0","0","0","20240603"
"202405","공항철도 1호선","인천공항2터미널","0","0","5906","6754","5650","12007","7186","20313","9296","18903","9315","8949","5211","10195","6318","14831","8652","15953","9937","12093","14642","10982","18711","9772","16397","10272","22840","11643","22494","7003","12641","3862","13180","3423","17297","2311","10044","1509","3938","1643","1","2071","0","0","0","0","0","0","20240603"
"202405","공항철도 1호선","청라국제도시","138","0","7424","247","19402","5260","35051","8155","23248","18817","14554","5827","11085","3875","11610","3994","10948","4697","9041","6309","8403","7433","8715","8302","11023","11721","15419","16371","20382","25735","6570","24471","4605","16211","3639","15845","2981","16536","1139","10422","201","4664","0","0","0","0","0","0","20240603"
"202405","공항철도 1호선","홍대입구","281","19","6327","565","6853","4563","11627","11812","15442","28659","14412","31255","15277","26442","16724","30585","18589","34428","21829","36167","24869","30574","29598","30945","36505","32825","43433","36899","47774","42521","39494","30062","38714","17422","42065","14718","36697","13306","17814","10059","1521","3187","1","0","0","0","0","0","20240603"
"202404","1호선","동대문","708","7","11309","2206","9917","7632","16477","13074","21936","20928","20056","24411","17984","26080","19424","28829","23661","27339","25539","25852","26724","24170","28215","22128","28513","22183","26641","21646","24483","22954","17860","22069","15711","15447","14206","13947","10894","13041","5546","9476","693","3153","0","266","0","0","0","0","20240503"
"202404","1호선","동묘앞","231","1","3091","802","4051","5422","9024","10925","13810","23413","12127","18098","13323","24169","17932","32263","25352","35723","34346","40053","35911","33623","36307","28454","38012","22028","35079","16605","24960","13666","12144","9578","6961","6903","6009","7077","4180","7442","1303","4900","151","2459","2","322","0","0","0","0","20240503"
"202404","1호선","서울역","658","24","8560","9158","14541","62765","43682","121498","75625","247481","69569","165780","64964","89882","83579","79071","92596","85488","91583","85617","77942","77821","107061","80047","121232","85791","186861","97810","232292","97360","127623","68217","88686","49834","89528","45770","60579","30821","28952","14443","3203","3771","3","263","0","0","0","0","20240503"
"202404","1호선","시청","94","2","2321","5550","4123","26788","7965","76757","11415","204838","13882","94008","16811","50246","22260","45931","23951","41705","32711","41118","40644","32395","55315","28761","63996","27301","98807","28303","164218","26671","65574","13940","58650","10320","51328","8905","32067","6293","10700","4110","661","1172","3","40","1","0","0","0","20240503"
"202404","1호선","신설동","371","25","8785","2166","10319","9477","22808","27491","33089","58404","22394","33115","19633","21299","20937","18479","22666","19302","25010","20300","23677","18717","25136","20530","29458","22012","42658","24664","52889","31891","21913","23357","15004","16160","14481","16241","9660","14335","4282","9376","423","3048","0","0","0","0","0","0","20240503"
"202404","1호선","제기동","409","2","5326","2524","9582","10009","22601","21872","33720","40499","24375","34844","25928","39135","32789","44605","38939","45521","41805","47710","44780","45354","46888","38738","46321","34891","44241","29528","40379","28866","22224","19162","14668","12665","9528","11819","5984","9885","2574","6027","211","1665","0","0","0","0","0","0","20240503"
"202404","1호선","종각","140","4","3754","5916","4432","31983","6987","116830","11438","271585","13857","153462","19090","65403","28559","58646","34028","51264","43174","50404","54045","41831","66388","36375","81012","38714","153426","45018","220336","48477","97736","25030","83719","13279","86190","10047","61700","7354","27596","4706","2029","1395","1","2","0","0","0","0","20240503"
"202404","1호선","종로3가","213","9","3993","2632","3760","13113","6192","28333","10487","69582","14903","67013","21481","56758","32378","66230","41670","66793","49408","61232","58537","52853","67386","45645","74639","43708","88068","42730","97536","43348","60598","23791","51089","13529","53532","10456","42546","8327","19796","5417","2108","2426","1","38","0","1","0","0","20240503"
"202404","1호선","종로5가","38","2","1997","3764","3361","17380","5936","43604","10505","99401","15190","67784","24499","60892","36685","62864","45987","58683","53569","54562","62163","50877","65474","42509","71618","39876","88592","35214","97906","31830","51431","19468","37599","11041","33165","7925","21398","5978","6494","3795","366","1319","0","0","0","0","0","0","20240503"
"202404","1호선","청량리(서울시립대입구)","1145","21","11873","2610","19144","10607","50516","18457","60787","40667","38368","40203","34032","40921","38628","47043","45870","49631","46739","52309","49048","50923","53901","48118","57879","47234","53603","48901","47248","58923","27366","38355","21866","24365","16697","23174","10841","19857","4394","12367","364","4043","0","0","1","1","0","0","20240503"
"202404","공항철도 1호선","검암","1266","3","8719","484","15555","2526","36270","7602","25686","15448","14113","5810","10303","4389","9790","4022","8920","5106","7685","5912","6725","6681","7097","8139","8418","11280","9557","15796","11691","27887","4766","25585","3896","15278","3146","13522","2346","13311","1102","10675","170","5097","0","0","0","0","0","0","20240503"
"202404","공항철도 1호선","계양","22","0","15091","783","39339","3234","76428","5451","60520","8434","38672","7367","25353","5463","21279","6526","19167","7442","16085","10590","13169","12990","12820","16999","14192","24794","14526","34006","11406","62093","7279","54534","5034","33907","3893","30307","2675","29279","1333","17372","188","5485","0","0","0","0","0","0","20240503"
"202404","공항철도 1호선","공덕","125","0","2178","129","2856","1579","7177","4209","7773","12305","4620","5980","3951","4245","4007","4422","3747","4727","3682","5133","3528","4759","3723","5688","4591","6978","7298","9532","10523","13757","4880","8972","3865","6298","3820","6226","3024","5950","1430","4426","78","1698","0","0","0","0","0","0","20240503"
"202404","공항철도 1호선","공항화물청사","5","0","619","945","1488","7802","2091","11897","2135","19791","1926","3310","776","2081","815","3576","1145","3682","1234","1543","2074","1345","3104","1662","4933","2351","10791","2578","14441","1252","3598","1299","2326","1841","2884","1019","2449","448","642","194","9","82","0","0","0","0","0","0","20240503"
"202404","공항철도 1호선","김포공항","24","1","2070","2263","3571","11680","8609","21203","13374","18417","16177","10294","17469","9186","19409","10247","17317","10999","20736","10702","21429","8931","20999","8905","16279","9512","22088","11092","26646","10024","19318","5710","15869","2547","19727","1605","16974","1458","7246","1082","248","715","1","52","0","0","0","0","20240503"
"202404","공항철도 1호선","디지털미디어시티","185","9","4678","916","9839","8054","24031","34131","24908","89906","14548","41782","10811","16053","11748","12940","12874","13264","13521","13626","13342","11061","15809","12325","21001","14224","50881","21052","81265","30203","33654","20442","20193","12207","19061","10671","15945","9790","6848","6495","858","2976","0","5","0","0","0","0","20240503"
